id,gen_size,gen_count,mut,cross,elitism,t_size,time,score,satisfied,n_var,n_clause
0,20.0,200,0.05,0.7,1,0.1,0.1654069423675537,0.9630285260049966,0.9657142857142857,50,350
1,50.0,200,0.05,0.7,1,0.1,0.3849492073059082,0.9647601181012945,0.9685714285714285,50,350
2,80.0,200,0.05,0.7,1,0.1,0.6041088104248047,0.9627026118555531,0.9657142857142857,50,350
3,110.0,200,0.05,0.7,1,0.1,0.8595316410064697,0.9653165568930274,0.9685714285714285,50,350
4,140.0,200,0.05,0.7,1,0.1,1.047278642654419,0.9620030888030888,0.9657142857142857,50,350
5,170.0,200,0.05,0.7,1,0.1,1.2944481372833252,0.9646647285941403,0.9685714285714285,50,350
6,200.0,200,0.05,0.7,1,0.1,1.5147216320037842,0.9646408812173518,0.9685714285714285,50,350
7,230.0,200,0.05,0.7,1,0.1,1.763627052307129,0.9680894844424257,0.9714285714285714,50,350
8,260.0,200,0.05,0.7,1,0.1,2.072561740875244,0.9655232341585283,0.9685714285714285,50,350
9,290.0,200,0.05,0.7,1,0.1,2.23083758354187,0.9648714058596412,0.9685714285714285,50,350
10,320.0,200,0.05,0.7,1,0.1,2.4957454204559326,0.9653245060186236,0.9685714285714285,50,350
11,350.0,200,0.05,0.7,1,0.1,2.781771659851074,0.9678510106745402,0.9714285714285714,50,350
12,380.0,200,0.05,0.7,1,0.1,3.022736072540283,0.9680894844424257,0.9714285714285714,50,350
13,410.0,200,0.05,0.7,1,0.1,3.2392354011535645,0.9696541449012037,0.9742857142857143,50,350
14,440.0,200,0.05,0.7,1,0.1,3.565419912338257,0.9679464001816943,0.9714285714285714,50,350
15,470.0,200,0.05,0.7,1,0.1,3.793654441833496,0.967676129911424,0.9714285714285714,50,350
16,20.0,200,0.05,0.7,1,0.1,0.13883662223815918,0.9808844224422443,0.984,50,250
17,50.0,200,0.05,0.7,1,0.1,0.3424489498138428,0.980100594059406,0.984,50,250
18,80.0,200,0.05,0.7,1,0.1,0.558063268661499,0.969408712871287,0.972,50,250
19,110.0,200,0.05,0.7,1,0.1,0.7610888481140137,0.9766438943894389,0.98,50,250
20,140.0,200,0.05,0.7,1,0.1,0.9680225849151611,0.9794157755775578,0.984,50,250
21,170.0,200,0.05,0.7,1,0.1,1.2006700038909912,0.9758683168316831,0.98,50,250
22,200.0,200,0.05,0.7,1,0.1,1.389305591583252,0.9758683168316831,0.98,50,250
23,230.0,200,0.05,0.7,1,0.1,1.6530003547668457,0.980100594059406,0.984,50,250
24,260.0,200,0.05,0.7,1,0.1,1.8602097034454346,0.9801583498349835,0.984,50,250
25,290.0,200,0.05,0.7,1,0.1,2.1167125701904297,0.9768419141914191,0.98,50,250
26,320.0,200,0.05,0.7,1,0.1,2.300679922103882,0.9727251485148515,0.976,50,250
27,350.0,200,0.05,0.7,1,0.1,2.534705638885498,0.9772709570957095,0.98,50,250
28,380.0,200,0.05,0.7,1,0.1,2.7502236366271973,0.9801583498349835,0.984,50,250
29,410.0,200,0.05,0.7,1,0.1,2.992807626724243,0.9757693069306931,0.98,50,250
30,440.0,200,0.05,0.7,1,0.1,3.2620222568511963,0.980521386138614,0.984,50,250
31,470.0,200,0.05,0.7,1,0.1,3.532716989517212,0.980100594059406,0.984,50,250
32,20.0,200,0.05,0.7,1,0.1,0.13627839088439941,0.988167689713322,0.992,50,250
33,50.0,200,0.05,0.7,1,0.1,0.3477902412414551,0.9757986509274873,0.98,50,250
34,80.0,200,0.05,0.7,1,0.1,0.5459170341491699,0.9872486340640809,0.992,50,250
35,110.0,200,0.05,0.7,1,0.1,0.7609090805053711,0.9808716357504216,0.984,50,250
36,140.0,200,0.05,0.7,1,0.1,0.9866101741790771,0.9922373018549747,0.996,50,250
37,170.0,200,0.05,0.7,1,0.1,1.1785938739776611,0.988167689713322,0.992,50,250
38,200.0,200,0.05,0.7,1,0.1,1.4015233516693115,0.987257065767285,0.992,50,250
39,230.0,200,0.05,0.7,1,0.1,1.6347672939300537,0.9922373018549747,0.996,50,250
40,260.0,200,0.05,0.7,1,0.1,1.8600893020629883,0.9779740303541314,0.98,50,250
41,290.0,200,0.05,0.7,1,0.1,2.0588111877441406,0.988167689713322,0.992,50,250
42,320.0,200,0.05,0.7,1,0.1,2.3009090423583984,0.984190826306914,0.988,50,250
43,350.0,200,0.05,0.7,1,0.1,2.549330711364746,0.9922373018549747,0.996,50,250
44,380.0,200,0.05,0.7,1,0.1,2.7146568298339844,0.9902558516020237,0.996,50,250
45,410.0,200,0.05,0.7,1,0.1,2.931898593902588,0.9761527824620573,0.98,50,250
46,440.0,200,0.05,0.7,1,0.1,3.1998844146728516,0.9922373018549747,0.996,50,250
47,470.0,200,0.05,0.7,1,0.1,3.480229377746582,0.9922373018549747,0.996,50,250
48,20.0,200,0.05,0.7,1,0.1,0.13051605224609375,0.9930514174344437,0.995,50,200
49,50.0,200,0.05,0.7,1,0.1,0.3291652202606201,0.9927254075124026,0.995,50,200
50,80.0,200,0.05,0.7,1,0.1,0.5228328704833984,0.9968958185683912,1.0,50,200
51,110.0,200,0.05,0.7,1,0.1,0.7299416065216064,0.9927183203401843,0.995,50,200
52,140.0,200,0.05,0.7,1,0.1,0.9214115142822266,0.9965556343019135,1.0,50,200
53,170.0,200,0.05,0.7,1,0.1,1.1172151565551758,0.996867469879518,1.0,50,200
54,200.0,200,0.05,0.7,1,0.1,1.348386526107788,0.992711233167966,0.995,50,200
55,230.0,200,0.05,0.7,1,0.1,1.5728003978729248,0.9930443302622254,0.995,50,200
56,260.0,200,0.05,0.7,1,0.1,1.7361962795257568,0.9968958185683912,1.0,50,200
57,290.0,200,0.05,0.7,1,0.1,1.9614214897155762,0.9923923104181431,0.995,50,200
58,320.0,200,0.05,0.7,1,0.1,2.170133352279663,0.997363571934798,1.0,50,200
59,350.0,200,0.05,0.7,1,0.1,2.413628101348877,0.9964989369241672,1.0,50,200
60,380.0,200,0.05,0.7,1,0.1,2.603586435317993,0.9923568745570517,0.995,50,200
61,410.0,200,0.05,0.7,1,0.1,2.8913960456848145,0.9930443302622254,0.995,50,200
62,440.0,200,0.05,0.7,1,0.1,3.044710397720337,0.9923923104181431,0.995,50,200
63,470.0,200,0.05,0.7,1,0.1,3.281392812728882,0.996867469879518,1.0,50,200
64,20.0,200,0.05,0.7,1,0.1,0.12799596786499023,0.9974043510877719,1.0,50,150
65,50.0,200,0.05,0.7,1,0.1,0.3114199638366699,0.9969692423105776,1.0,50,150
66,80.0,200,0.05,0.7,1,0.1,0.496718168258667,0.991366991747937,0.9933333333333333,50,150
67,110.0,200,0.05,0.7,1,0.1,0.6967058181762695,0.99655663915979,1.0,50,150
68,140.0,200,0.05,0.7,1,0.1,0.9119575023651123,0.996271567891973,1.0,50,150
69,170.0,200,0.05,0.7,1,0.1,1.0894520282745361,0.9963615903975994,1.0,50,150
70,200.0,200,0.05,0.7,1,0.1,1.3260374069213867,0.9972993248312078,1.0,50,150
71,230.0,200,0.05,0.7,1,0.1,1.4658803939819336,0.9968492123030758,1.0,50,150
72,260.0,200,0.05,0.7,1,0.1,1.6960811614990234,0.9843543885971493,0.9866666666666667,50,150
73,290.0,200,0.05,0.7,1,0.1,1.9321787357330322,0.9972993248312078,1.0,50,150
74,320.0,200,0.05,0.7,1,0.1,2.0670671463012695,0.9968117029257314,1.0,50,150
75,350.0,200,0.05,0.7,1,0.1,2.278517246246338,0.9967741935483871,1.0,50,150
76,380.0,200,0.05,0.7,1,0.1,2.502730131149292,0.9972993248312078,1.0,50,150
77,410.0,200,0.05,0.7,1,0.1,2.7149546146392822,0.996549137284321,1.0,50,150
78,440.0,200,0.05,0.7,1,0.1,2.9379541873931885,0.9975543885971493,1.0,50,150
79,470.0,200,0.05,0.7,1,0.1,3.151336908340454,0.9972993248312078,1.0,50,150
80,20.0,200,0.05,0.7,1,0.1,0.14553594589233398,0.9673605154580908,0.9723076923076923,50,325
81,50.0,200,0.05,0.7,1,0.1,0.3653712272644043,0.9712442887017465,0.9753846153846154,50,325
82,80.0,200,0.05,0.7,1,0.1,0.6021180152893066,0.971773311479116,0.9753846153846154,50,325
