id,gen_size,gen_count,mut,cross,elitism,t_size,time,score,satisfied,n_var,n_clause
0,100,200,0.05,0.7,1,0.01,0.8337345123291016,0.9198314931869123,0.924031007751938,150,645
1,100,200,0.05,0.7,1,0.11,0.7882914543151855,0.9662451644272619,0.9705426356589147,150,645
2,100,200,0.05,0.7,1,0.21000000000000002,1.0003831386566162,0.9734478849187055,0.9782945736434109,150,645
3,100,200,0.05,0.7,1,0.31000000000000005,1.133833646774292,0.9738379920069258,0.9782945736434109,150,645
4,100,200,0.05,0.7,1,0.41000000000000003,1.0276494026184082,0.9741210108748503,0.9782945736434109,150,645
5,100,200,0.05,0.7,1,0.51,0.8319993019104004,0.9743529879155154,0.9798449612403101,150,645
6,100,200,0.05,0.7,1,0.61,0.942573070526123,0.9740980633990727,0.9782945736434109,150,645
7,100,200,0.05,0.7,1,0.71,0.9034950733184814,0.9743020409615407,0.9782945736434109,150,645
8,100,200,0.05,0.7,1,0.8099999999999999,0.9540219306945801,0.9771601816823404,0.9813953488372092,150,645
9,100,200,0.05,0.7,1,0.9099999999999999,1.1078004837036133,0.9784196956939388,0.9829457364341085,150,645
10,100,200,0.05,0.7,1,1.01,0.9929835796356201,0.9811197538038259,0.986046511627907,150,645
11,100,200,0.05,0.7,1,1.11,1.0600197315216064,0.9801152117453127,0.9844961240310077,150,645
12,100,200,0.05,0.7,1,1.2100000000000002,1.0314419269561768,0.9765915942269605,0.9813953488372092,150,645
13,100,200,0.05,0.7,1,1.3100000000000003,1.0955774784088135,0.9787945044649741,0.9829457364341085,150,645
14,100,200,0.05,0.7,1,1.4100000000000004,1.1199374198913574,0.9758216263652859,0.9798449612403101,150,645
15,100,200,0.05,0.7,1,0.01,0.7353980541229248,0.9331245212961552,0.9372093023255814,100,430
16,100,200,0.05,0.7,1,0.11,0.7445142269134521,0.9747784912869173,0.9790697674418605,100,430
17,100,200,0.05,0.7,1,0.21000000000000002,0.7974801063537598,0.986455950277581,0.9906976744186047,100,430
18,100,200,0.05,0.7,1,0.31000000000000005,0.7945199012756348,0.9844081561269608,0.9883720930232558,100,430
19,100,200,0.05,0.7,1,0.41000000000000003,0.6446366310119629,0.9818474425779604,0.986046511627907,100,430
20,100,200,0.05,0.7,1,0.51,0.6470382213592529,0.9848092359572731,0.9883720930232558,100,430
21,100,200,0.05,0.7,1,0.61,0.6537940502166748,0.985075336998538,0.9883720930232558,100,430
22,100,200,0.05,0.7,1,0.71,0.7110409736633301,0.9871192746123284,0.9906976744186047,100,430
23,100,200,0.05,0.7,1,0.8099999999999999,0.7095997333526611,0.9892094906680777,0.9930232558139535,100,430
24,100,200,0.05,0.7,1,0.9099999999999999,0.6978013515472412,0.9890282334370711,0.9930232558139535,100,430
25,100,200,0.05,0.7,1,1.01,0.6888654232025146,0.9913961201445753,0.9953488372093023,100,430
26,100,200,0.05,0.7,1,1.11,0.7405781745910645,0.9845315653055183,0.9883720930232558,100,430
27,100,200,0.05,0.7,1,1.2100000000000002,0.7282023429870605,0.9848323751782526,0.9883720930232558,100,430
28,100,200,0.05,0.7,1,1.3100000000000003,0.7307689189910889,0.9866757728768868,0.9906976744186047,100,430
29,100,200,0.05,0.7,1,1.4100000000000004,0.7446048259735107,0.9828308594695917,0.986046511627907,100,430
30,100,200,0.05,0.7,1,0.01,0.962449312210083,0.9268174587757525,0.9309428950863213,175,753
31,100,200,0.05,0.7,1,0.11,1.0378413200378418,0.967627328771391,0.9721115537848606,175,753
32,100,200,0.05,0.7,1,0.21000000000000002,0.91288161277771,0.9680505118440681,0.9721115537848606,175,753
33,100,200,0.05,0.7,1,0.31000000000000005,0.9282758235931396,0.9681609074282448,0.9721115537848606,175,753
34,100,200,0.05,0.7,1,0.41000000000000003,0.9697530269622803,0.9714703559267988,0.9760956175298805,175,753
35,100,200,0.05,0.7,1,0.51,0.965179443359375,0.9761735486755828,0.9800796812749004,175,753
36,100,200,0.05,0.7,1,0.61,0.9910097122192383,0.9743206291668651,0.9787516600265604,175,753
37,100,200,0.05,0.7,1,0.71,0.9731423854827881,0.9759987556673032,0.9800796812749004,175,753
38,100,200,0.05,0.7,1,0.8099999999999999,0.9822256565093994,0.9759527575072295,0.9800796812749004,175,753
39,100,200,0.05,0.7,1,0.9099999999999999,0.9986050128936768,0.9760332542873584,0.9800796812749004,175,753
40,100,200,0.05,0.7,1,1.01,1.0105788707733154,0.97341297184766,0.9774236387782205,175,753
41,100,200,0.05,0.7,1,1.11,1.0235891342163086,0.9733577740555717,0.9774236387782205,175,753
42,100,200,0.05,0.7,1,1.2100000000000002,1.2236933708190918,0.9741458361585855,0.9787516600265604,175,753
43,100,200,0.05,0.7,1,1.3100000000000003,1.269543170928955,0.9725927110325946,0.9760956175298805,175,753
44,100,200,0.05,0.7,1,1.4100000000000004,1.304319143295288,0.9735210675238329,0.9774236387782205,175,753
45,100,200,0.05,0.7,1,0.01,0.5711066722869873,0.940269342003936,0.9446153846153846,75,325
46,100,200,0.05,0.7,1,0.11,0.5191795825958252,0.9847508684863523,0.9876923076923076,75,325
47,100,200,0.05,0.7,1,0.21000000000000002,0.5897562503814697,0.984539522546419,0.9876923076923076,75,325
48,100,200,0.05,0.7,1,0.31000000000000005,0.47592973709106445,0.9907708736202618,0.9938461538461538,75,325
49,100,200,0.05,0.7,1,0.41000000000000003,0.511476993560791,0.9933220330281509,0.9969230769230769,75,325
50,100,200,0.05,0.7,1,0.51,0.5272855758666992,0.990676324120818,0.9938461538461538,75,325
