id,gen_size,gen_count,mut,cross,elitism,t_size,time,score,satisfied,n_var,n_clause
0,100,200,0.05,0.7,1,0.01,0.46056103706359863,0.9297759255053373,0.9342857142857143,50,350
1,100,200,0.05,0.7,1,0.11,0.49419331550598145,0.9679464001816943,0.9714285714285714,50,350
2,100,200,0.05,0.7,1,0.21000000000000002,0.4545173645019531,0.9703298205768794,0.9742857142857143,50,350
3,100,200,0.05,0.7,1,0.31000000000000005,0.46957921981811523,0.9646408812173518,0.9685714285714285,50,350
4,100,200,0.05,0.7,1,0.41000000000000003,0.48694515228271484,0.9703298205768794,0.9742857142857143,50,350
5,100,200,0.05,0.7,1,0.51,0.49524736404418945,0.9674058596411538,0.9714285714285714,50,350
6,100,200,0.05,0.7,1,0.61,0.5225563049316406,0.9673184192595957,0.9714285714285714,50,350
7,100,200,0.05,0.7,1,0.71,0.5174083709716797,0.9649270497388144,0.9685714285714285,50,350
8,100,200,0.05,0.7,1,0.8099999999999999,0.5493614673614502,0.9674058596411538,0.9714285714285714,50,350
9,100,200,0.05,0.7,1,0.9099999999999999,0.5450515747070312,0.9649032023620259,0.9685714285714285,50,350
10,100,200,0.05,0.7,1,1.01,0.5689435005187988,0.9679861458096752,0.9714285714285714,50,350
11,100,200,0.05,0.7,1,1.11,0.591712474822998,0.9673184192595957,0.9714285714285714,50,350
12,100,200,0.05,0.7,1,1.2100000000000002,0.5905051231384277,0.9649588462411991,0.9685714285714285,50,350
13,100,200,0.05,0.7,1,1.3100000000000003,0.6385009288787842,0.9631875085169203,0.9657142857142857,50,350
14,100,200,0.05,0.7,1,1.4100000000000004,0.6245663166046143,0.9588883488530547,0.9628571428571429,50,350
15,100,200,0.05,0.7,1,0.01,0.39057111740112305,0.9484123432343234,0.952,50,250
16,100,200,0.05,0.7,1,0.11,0.36923766136169434,0.9797045544554456,0.984,50,250
17,100,200,0.05,0.7,1,0.21000000000000002,0.38739585876464844,0.9804966336633664,0.984,50,250
18,100,200,0.05,0.7,1,0.31000000000000005,0.40622806549072266,0.9807111551155115,0.984,50,250
19,100,200,0.05,0.7,1,0.41000000000000003,0.4171481132507324,0.9688229042904289,0.972,50,250
20,100,200,0.05,0.7,1,0.51,0.4308016300201416,0.9763386138613861,0.98,50,250
