repeatB,error,n,timeHeu,repeatH,timeBrut
500,0.11480075901328274,10,0.01264834599714959,1000,1.0680409659980796
500,0.04693877551020408,10,0.012756247997458559,1000,0.9721416020038305
500,0.0,10,0.012730476999422535,1000,1.0651659519935492
500,0.0,10,0.01530336300493218,1000,2.262438004006981
500,0.0,10,0.01455007500044303,1000,1.873503980008536
500,0.0743879472693032,10,0.015271725998900363,1000,1.8394885299931047
500,0.0,10,0.01277314899925841,1000,0.5877411380060948
500,0.0,10,0.012582137998833787,1000,1.132675154003664
500,0.0,10,0.016109031996165868,1000,2.490015346003929
500,0.0,10,0.013606333995994646,1000,1.4222855859989068
500,0.0,10,0.015369011998700442,1000,2.3430982540012337
500,0.0,10,0.01529051199759124,1000,2.0702040379983373
500,0.0,10,0.015249308002239559,1000,1.7354521700035548
500,0.0,10,0.01518268099607667,1000,2.426045330008492
500,0.0,10,0.013560100000177044,1000,1.820696823997423
500,0.03781094527363184,10,0.014574029999494087,1000,2.0596809060079977
500,0.0,10,0.014517949006403796,1000,2.3113569160050247
500,0.0,10,0.01523659699887503,1000,2.0963681360008195
500,0.0,10,0.012519143005192745,1000,1.4147066080040531
500,0.0,10,0.014516692004690412,1000,2.1184270700032357
1,0.015691263782866838,15,0.022546972999407444,1000,78.83904799382435
1,0.0,15,0.020494042000791524,1000,70.93329000053927
1,0.0,15,0.02171951399941463,1000,78.28333499492146
1,0.0053872053872053875,15,0.022251062997383997,1000,78.20602300489554
1,0.0,15,0.02067192299728049,1000,75.31893000123091
1,0.0,15,0.023350614996161312,1000,79.85772599931806
1,0.0,15,0.023425901999871712,1000,79.66399100405397
1,0.0,15,0.02267882999876747,1000,78.57337899622507
1,0.0,15,0.021502663003047928,1000,78.36923799914075
1,0.0,15,0.02165246900403872,1000,78.75181899726158
1,0.008637236084452975,15,0.022429014003137127,1000,79.0433980000671
1,0.0,15,0.022386481003195513,1000,78.18674799636938
1,0.010448678549477565,15,0.021691718997317366,1000,76.36065500264522
1,0.0023957834211787254,15,0.024107046003337018,1000,74.82383699971251
1,0.0,15,0.022443540998210665,1000,78.31245799752651
1,0.02774813233724653,15,0.021429610998893622,1000,77.54527199722361
1,0.023255813953488372,15,0.02235693999682553,1000,78.30952500080457
1,0.0,15,0.020660119997046422,1000,77.97925399790984
1,0.0,15,0.02156447099696379,1000,75.8739439988858
1,0.0,15,0.023170779000793118,1000,78.65872300317278
1,0.006155567991046447,15,0.02075859400065383,1000,72.13564700214192
1,0.0,15,0.022395142004825175,1000,79.3140960013261
1,0.0,15,0.02312293900467921,1000,79.32170800631866
1,0.0,15,0.023568584998429287,1000,80.02136100549251
1,0.0,15,0.02242587200453272,1000,79.87378999678185
1,0.0,15,0.02321638399735093,1000,79.6860599948559
1,0.08542713567839195,15,0.022105866999481805,1000,40.150218999770004
1,0.0,15,0.020763272004842293,1000,74.2732930011698
1,0.0,15,0.023391261995129753,1000,78.84372700209497
1,0.0,15,0.02309542200237047,1000,80.08491399959894
1,0.0,15,0.02051918399956776,1000,76.64825300162192
1,0.0,15,0.022587619998375885,1000,79.99119000305654
1,0.00804289544235925,15,0.0224901929977932,1000,78.37789800396422
1,0.0,15,0.02237104699452175,1000,78.57610199425835
1,0.0,15,0.021646881999913603,1000,74.92887600528775
1,0.0,15,0.022264890998485498,1000,80.28381699841702
1,0.0,15,0.022513100993819535,1000,79.81889499933459
1,0.0,15,0.022657877001620363,1000,82.2177419977379
1,0.0,15,0.022246663000260014,1000,78.42385199910495
1,0.008237232289950576,15,0.021460690004460048,1000,78.36232299450785
1,0.0,15,0.02155196999956388,1000,77.98602800176013
1,0.013978494623655914,15,0.022425800998462364,1000,78.78841499768896
1,0.0,15,0.021509158999833744,1000,78.63539599929936
1,0.0,15,0.020600965995981824,1000,68.03620899881935
1,0.0011261261261261261,15,0.02249829500215128,1000,80.04671100206906
1,0.0,15,0.022677222994389012,1000,78.96664400323061
1,0.02141434262948207,15,0.022240726997551974,1000,79.92295699659735
1,0.0,15,0.021637943005771376,1000,77.43632200435968
1,0.0,15,0.02227620500343619,1000,79.75017400167417
1,0.0,15,0.023239710993948393,1000,79.56167700467631
1,0.008020050125313283,20,0.026354061999882106,1000,2061.5992579987505
1,0.040792985131528785,20,0.028165696996438783,1000,2364.604269998381
1,0.016494054468738015,20,0.029183957005443517,1000,2521.678254001017
1,0.0215414073719483,20,0.0270212379982695,1000,2286.8951549971825
1,0.0,20,0.02913346300192643,1000,2489.3602520023705
1,0.009915534337128168,20,0.02817324000352528,1000,2497.108102994389
1,0.0,20,0.027430707006715238,1000,2171.604096001829
1,0.0,20,0.027989772002911195,1000,2387.8555740011507
1,0.0,20,0.028073230001609772,1000,2473.6643910000566
1,0.0,20,0.026186725997831672,1000,2315.951374999713
1,0.0,20,0.028639487994951196,1000,2440.0346629990963
1,0.0004725897920604915,20,0.028351959997962695,1000,2368.867479999608
1,0.0,20,0.02630510499875527,1000,2113.9704060042277
1,0.0,20,0.026169127006141935,1000,1969.9608009977965
1,0.0,20,0.027023472997825593,1000,2451.412768998125
1,0.08433734939759036,20,0.029171526002755854,1000,1235.563281996292
1,0.0,20,0.026253772994095925,1000,2277.864773001056
1,0.005254860746190226,20,0.02550411500124028,1000,1988.9162789986585
1,0.005934718100890208,20,0.02744034399802331,1000,2431.622709998919
1,0.0,20,0.02724269900500076,1000,2480.0718120022793
1,0.011802575107296138,20,0.027300456997181755,1000,2434.3907270013005
1,0.0,20,0.02813161600352032,1000,2488.68678999861
1,0.0,20,0.029198482996434905,1000,2473.866366002767
1,0.0,20,0.027040514003601857,1000,2433.6261939970427
1,0.0,20,0.027357585000572726,1000,2380.59659999999
1,0.01839201261166579,20,0.026363140998000745,1000,2182.5448680028785
1,0.0,20,0.02900174599926686,1000,2432.3076250002487
1,0.0,20,0.02712788300414104,1000,2148.9921739994315
1,0.0,20,0.0264462499981164,1000,2070.1293799938867
1,0.0009799118079372856,20,0.028199569002026692,1000,2299.4078720003017
1,0.011878574571051475,20,0.02757213199947728,1000,2051.565981004387
1,0.0,20,0.02800031800143188,1000,2469.3230999982916
1,0.025917065390749602,20,0.02814670099905925,1000,2443.4773300017696
1,0.0,20,0.026308387001336087,1000,2090.570763000869
1,0.010476512335248395,20,0.029352548997849226,1000,2489.1028240017476
1,0.0,20,0.028114435001043603,1000,2406.1038569998345
1,0.019543973941368076,20,0.029178857999795582,1000,2439.7215729986783
1,0.0030004286326618087,20,0.027092333999462426,1000,2374.9465869987034
1,0.0,20,0.026179533000686206,1000,2341.440125994268
1,0.0,20,0.028284284999244846,1000,2425.853410997661
1,0.0,20,0.026159838002058677,1000,2035.3497460018843
1,0.0,20,0.03024160499626305,1000,2523.636833000637
1,0.0,20,0.027034019003622234,1000,2395.7149579946417
1,0.0,20,0.025422333004826214,1000,1944.2914460014435
1,0.0,20,0.026305173996661324,1000,2192.3800809963723
1,0.0,20,0.028167164004116785,1000,2482.8989140005433
1,0.0,20,0.028479346001404338,1000,2443.4154519985896
1,0.0,20,0.02827555499970913,1000,2372.3748179982067
1,0.003443187407771766,20,0.028970456995011773,1000,2388.7743820014293
1,0.0018450184501845018,20,0.026200414999038912,1000,2315.618660002656
1,0.0,22,0.03073928199592046,1000,9364.961680003034
1,0.0018058690744920992,22,0.02922264800145058,1000,8951.774296998337
1,0.01855586930213796,22,0.030783838999923322,1000,9495.946992996323
1,0.0,22,0.030054506001761183,1000,9307.132857997203
1,0.011122697254084116,22,0.03097820300172316,1000,9579.866303000017
1,0.0,22,0.028465238996432163,1000,7662.698410997109
1,0.0,22,0.028314734998275526,1000,9320.715446003305
1,0.0037778617302606727,22,0.030167156997777056,1000,9337.272497003141
1,0.0,22,0.02813706299639307,1000,8897.792301999289
1,0.0,22,0.029075774997181725,1000,9129.174080000666
1,0.0,22,0.03017092799564125,1000,8979.424439996365
1,0.01702970297029703,22,0.02894894700148143,1000,8135.274341002514
1,0.0,22,0.028507770999567583,1000,7432.056092999119
1,0.0,22,0.028248805996554438,1000,8551.619865997054
1,0.019246519246519246,22,0.029216433002147824,1000,9282.952200999716
1,0.001889644746787604,22,0.028343229001620784,1000,8286.82535099506
1,0.0016059957173447537,22,0.030290843002148904,1000,9206.728151999414
1,0.0,22,0.028477460997237358,1000,9549.543335997441
1,0.0,22,0.03126580200478202,1000,9629.635932004021
1,0.021321961620469083,22,0.029968951996124815,1000,9287.028521001048
1,0.03017729158807997,22,0.03020228600507835,1000,8779.417272999126
1,0.0006596306068601583,22,0.031016683999041558,1000,9846.107612000196
1,0.013372335979941497,22,0.02877078699384583,1000,8619.315329000528
1,0.014585556741373178,22,0.029257707996293902,1000,9426.273885997944
1,0.0,22,0.02857719200255815,1000,7862.0227569990675
1,0.008970358814352574,22,0.02847138400102267,1000,8344.985353003722
1,0.022222222222222223,22,0.027481759003421757,1000,5774.79744500306
1,0.013860578883000407,22,0.029282080999109894,1000,9045.666054997128
1,0.0,22,0.03094970799429575,1000,9744.671587002813
1,0.019471488178025034,22,0.02758463299687719,1000,5033.453552001447
1,0.0,22,0.02835719699942274,1000,9279.011020997132
1,0.0,22,0.027501942997332662,1000,6975.00833900267
1,0.0,22,0.029331387995625846,1000,9276.504412002396
1,0.01496881496881497,22,0.029174178998800926,1000,7830.732442998851
1,0.0,22,0.028301117003138643,1000,8858.112802001415
1,0.0,22,0.028889444001833908,1000,8142.428977000236
1,0.0,22,0.02825571999710519,1000,7238.865747000091
1,0.07228915662650602,22,0.03238616599992383,1000,4999.06927900156
1,0.0,22,0.028345883001748007,1000,6456.446751995827
1,0.01615508885298869,22,0.029305756994290277,1000,8900.99758499855
1,0.0,22,0.0292998910008464,1000,9249.96611399547
1,0.0,22,0.03009501199994702,1000,9302.362613998412
1,0.0,22,0.02943335400050273,1000,7465.335576001962
1,0.0,22,0.02829224600282032,1000,8461.464730004082
1,0.015223274695534507,22,0.03094635600427864,1000,9741.981091996422
1,0.0,22,0.02853668400348397,1000,6887.783386999217
1,0.0,22,0.028286729000683408,1000,8594.406245996652
1,0.0,22,0.029496627998014446,1000,8669.754577997082
1,0.005034856700232378,22,0.03044965799927013,1000,9883.779998002865
1,0.0,22,0.02916153800470056,1000,9296.43952799961
1,0.006592501030078286,25,0.03221142800612142,1000,59849.05856400292
1,0.008081517919887562,25,0.034103938000043854,1000,73228.41229799815
1,0.0,25,0.03388827400340233,1000,75997.718806997
1,0.0,25,0.034977418996277265,1000,79546.680973006
1,0.0,25,0.03309566499956418,1000,74162.7379279962
1,0.0,25,0.03385049000644358,1000,73348.05519600195
1,0.006233595800524934,25,0.03549625699815806,1000,79105.87033699994
1,0.00368052999631947,25,0.032152832005522214,1000,67003.76112500089
1,0.000911854103343465,25,0.033996455000306014,1000,74543.18610900373
1,0.004649360712901976,25,0.03474059399741236,1000,82373.26715900417
1,0.0028922631959508315,25,0.033565126002940815,1000,77140.85836099548
1,0.006558508802209182,25,0.03394295700127259,1000,70498.11392900301
1,0.0,25,0.03219361900119111,1000,63597.88717400079
1,0.0,25,0.032228538002527785,1000,73109.07125400263
1,0.0003252032520325203,25,0.03465755499928491,1000,79141.6258399986
1,0.0,25,0.03204548900248483,1000,55243.39178000082
1,0.005942555298778475,25,0.03421735600568354,1000,77552.92579999514
1,0.013768332834480694,25,0.03273745899787173,1000,77625.32376300078
1,0.009470934030045721,25,0.03492846299923258,1000,76115.4506189996
1,0.00980392156862745,25,0.03296506500191754,1000,67028.93874300207
1,0.016328999092833384,25,0.0328800709976349,1000,67347.60050600016
1,0.006889050036258158,25,0.032936150993919,1000,68912.01526999794
1,0.01107011070110701,25,0.03487293900252553,1000,72511.20339400222
1,0.0,25,0.032210658995609265,1000,77170.7513299989
1,0.0,25,0.03388108000217471,1000,73814.841995998
1,0.0,25,0.03492762400128413,1000,80863.67896099546
1,0.025876744977868574,25,0.03405518900399329,1000,65009.53167099942
1,0.010887772194304857,25,0.03363671200349927,1000,76872.52363000152
1,0.004938988959907031,25,0.03400704199884785,1000,78172.06456400163
1,0.0,25,0.03205235600034939,1000,66860.93773999892
1,0.0,25,0.03189786100119818,1000,65170.26269000053
1,0.0,25,0.03463870900304755,1000,73769.79641700018
1,0.0,25,0.03398521100461949,1000,80049.56736600434
1,0.03678929765886288,25,0.036980971999582835,1000,39689.81127099687
1,0.012868269556383339,25,0.03397919399867533,1000,65087.17009000247
1,0.0032562683165092803,25,0.0348387729973183,1000,71373.99987400568
1,0.0,25,0.032858049002243206,1000,72329.70459899661
1,0.0,25,0.03420797299622791,1000,68100.02579299908
1,0.007404914170313026,25,0.03436308399977861,1000,74656.17797600135
1,0.0,25,0.03140167400124483,1000,67866.82941699837
1,0.0010748835542816195,25,0.03286704500351334,1000,70379.65711399738
1,0.0016452780519907865,25,0.03586755799915409,1000,77979.10347399738
1,0.0,25,0.03494727900397265,1000,68562.88566900184
1,0.014330218068535825,25,0.03380679899419192,1000,77261.48384800035
1,0.0,25,0.0332987840010901,1000,66197.17126999603
1,0.0,25,0.033628564997343346,1000,72216.59802700015
1,0.0,25,0.03467035899666371,1000,75679.31327100086
1,0.01690590111642743,25,0.0348562020008103,1000,78878.3672829959
1,0.0,25,0.03365670699713519,1000,81230.55553800077
1,0.0,25,0.03291738499683561,1000,73712.27077799995
1,0.0,27,0.03694125699985307,1000,304856.9933769977
1,0.0,27,0.03611917400121456,1000,321284.137609
1,0.012285012285012284,27,0.03696209900226677,1000,295762.0541439974
1,0.0011750881316098707,27,0.03652701299870387,1000,321407.7899660042
1,0.0,27,0.03588582399970619,1000,248373.182026
1,0.0,27,0.03513337699405383,1000,272775.26989099715
1,0.004964539007092199,27,0.03600162400107365,1000,300471.7288969987
1,0.0,27,0.035844555000949185,1000,313014.4141499986
1,0.0,27,0.03470254199783085,1000,275664.3732059965
1,0.0,27,0.03779193800437497,1000,321769.97170500545
1,0.005733944954128441,27,0.0386155640007928,1000,328424.1284259988
1,0.0,27,0.03724573799991049,1000,318823.6206100046
1,0.0,27,0.038035694997233804,1000,314057.86069900205
1,0.016349683016349682,27,0.03601349399832543,1000,304257.574907002
1,0.004634581105169341,27,0.037494092000997625,1000,320069.3708540057
1,0.0,27,0.03830798099806998,1000,324171.3029349994
1,0.011506276150627616,27,0.03522164500463987,1000,284712.00134600076
1,0.008612123219609143,27,0.03615938300208654,1000,296311.96861000353
1,0.0,27,0.036900801002047956,1000,302825.6936800026
1,0.0,27,0.03610993999609491,1000,279331.1627410003
1,0.018451300665456746,27,0.03613710900390288,1000,303427.5169070024
1,0.0,27,0.036812874997849576,1000,311017.17156700033
1,0.0,27,0.036239900000509806,1000,303968.8728280016
1,0.0,27,0.03716227399854688,1000,321871.873185999
1,0.0,27,0.03791291300149169,1000,316464.79589900264
1,0.00546448087431694,27,0.03709027399600018,1000,322302.4720800022
1,0.0,27,0.038084858999354765,1000,318606.71490899404
1,0.012406137773424747,27,0.03387619300337974,1000,273600.0189000042
1,0.003419972640218878,27,0.03521899699990172,1000,323609.0390419995
1,0.0,27,0.03680526400421513,1000,312965.35869900254
1,0.0,27,0.03732542699435726,1000,315272.6568329963
1,0.0,27,0.03592730999662308,1000,319230.9294890001
1,0.0,27,0.03886105599667644,1000,324047.4176709977
1,0.009711595055915245,27,0.0368991960058338,1000,313145.31186400563
1,0.0,27,0.03599463499995181,1000,324149.5269369989
1,0.0,27,0.035292128995934036,1000,282189.9486170005
1,0.0,27,0.03593241500493605,1000,316138.92796500295
1,0.0014100394811054709,27,0.03591970100387698,1000,293027.4360770054
1,0.10601719197707736,27,0.04015141299896641,1000,158693.8309929974
1,0.0,27,0.036028788999828976,1000,316293.5346890008
1,0.0,27,0.036344881998957135,1000,312467.2193430015
1,0.005280362081971335,27,0.03781444399646716,1000,321112.5941480059
1,0.006770480704129994,27,0.03692504899663618,1000,316008.7721500022
1,0.0,27,0.036939710000297055,1000,318852.7283040021
1,0.014040114613180516,27,0.0364836570006446,1000,300739.91378999926
1,0.0,27,0.03694194200215861,1000,308783.9198490037
1,0.002240717029449424,27,0.03753913900436601,1000,315287.6474500008
1,0.0,27,0.03690667199407471,1000,324086.5848250032
1,0.00035137034434293746,27,0.0359430259995861,1000,314202.0091250015
1,0.0,27,0.03623747300298419,1000,301051.06327900285
1,0.0,30,0.03968565600371221,1000,2391112.6086259973
1,0.003907424105801022,30,0.039554081005917396,1000,2579382.309091998
1,0.0,30,0.03959751899674302,1000,2517543.973611995
1,0.008778530223225483,30,0.04056653999577975,1000,2546872.689329997
1,0.00503845133916733,30,0.040263722999952734,1000,2617736.8365820004
1,0.0010080645161290322,30,0.04046975199889857,1000,2470738.5308490046
1,0.001064679265371307,30,0.04034103499725461,1000,2466182.376394994
1,0.017491117791746377,30,0.04024961499089841,1000,2468263.8633180032
1,0.0031804929764113437,30,0.041541158003383316,1000,2572587.2681929907
1,0.0,30,0.038521088994457386,1000,2548061.1658999985
1,0.0012476606363069245,30,0.0384731300000567,1000,2474619.082941004
1,0.0,30,0.041525791995809413,1000,2468297.1781579982
1,0.0016345210853220007,30,0.039821330006816424,1000,2536535.0661170087
1,0.005837173579109063,30,0.03958661499200389,1000,2463458.478999004
1,0.0,30,0.03909733399632387,1000,2455389.6674950086
1,0.006962576153176675,30,0.04165770699910354,1000,2577180.1311970046
1,0.0,30,0.03939728099794593,1000,2437713.9704110012
1,0.0,30,0.04057644800923299,1000,2522458.3857619874
1,0.0,30,0.040543766008340754,1000,2562863.6938629933
1,0.0,30,0.039264099003048614,1000,2611997.716635
1,0.01470221779217543,30,0.04108963299950119,1000,2558833.4825460045
1,0.0018726591760299626,30,0.03963850600121077,1000,2530858.892403994
1,0.0012953367875647669,30,0.04133253100735601,1000,2595985.3384860037
1,0.012062371285672257,30,0.0378699620050611,1000,2319812.9338949947
1,0.0,30,0.04056653300358448,1000,2519056.8971399916
1,0.010017678255745434,30,0.041099269001279026,1000,2486814.5022980026
1,0.0,30,0.04022194600838702,1000,2433173.715125988
1,0.0,30,0.04044012499798555,1000,2552214.332139003
1,0.0,30,0.04152665899891872,1000,2569926.4655739972
1,0.0029420417769932335,30,0.039545955005451106,1000,2443425.91621801
1,0.05513784461152882,30,0.04467701198882423,1000,1278812.297623983
1,0.012395580706009162,30,0.04061017799540423,1000,2526450.365868979
1,0.0,30,0.03867751098005101,1000,2510754.2824569973
1,0.008615897720956087,30,0.041271700989454985,1000,2585954.7196310014
1,0.0,30,0.04106953801237978,1000,2548294.1278800135
1,0.0005070993914807302,30,0.041152704012347385,1000,2624976.9779840135
1,0.008709853021230268,30,0.041719454980921,1000,2533590.8795300056
1,0.006416837782340862,30,0.04029117999016307,1000,2510039.6664529983
1,0.003048780487804878,30,0.04111434699734673,1000,2468606.0109600076
1,0.011468620579802484,30,0.03942465299041942,1000,2436026.58578899
1,0.003998857469294488,30,0.039470057003200054,1000,2516663.631888019
1,0.004229607250755287,30,0.040925861976575106,1000,2410817.425728019
1,0.0,30,0.04035985001246445,1000,2566502.2642550175
1,0.013613861386138614,30,0.03949164101504721,1000,2413927.7328889873
1,0.0,30,0.042443970014574006,1000,2600402.409281989
1,0.009961910342806914,30,0.039631427003769204,1000,2446213.232263981
1,0.0,30,0.03948337602196261,1000,2536859.660175018
1,0.006485849056603774,30,0.040542367001762614,1000,2570364.969741
1,0.0028760425654299686,30,0.03973509499337524,1000,2174811.807586986
1,0.0,30,0.03875155298737809,1000,2174625.566881994
1,0.0019337016574585636,32,0.04165771897532977,1000,9980823.610902008
1,0.0,32,0.042779678013175726,1000,10134388.388877997
1,0.0018276762402088772,32,0.042887226009042934,1000,9891550.243632983
1,0.003089019938219601,32,0.04267855198122561,1000,10198668.485183006
1,0.008271298593879239,32,0.04088815001887269,1000,8934589.152398024
1,0.0334075723830735,32,0.0483085059968289,1000,5047146.780365001
1,0.0,32,0.044072721007978544,1000,9978423.817913018
1,0.0,32,0.04435306100640446,1000,10324275.821099
1,0.0015801948907031868,32,0.041878204996464774,1000,9800392.868645024
1,0.004697286012526096,32,0.04393957200227305,1000,10320094.167252013
1,0.0,32,0.042705858999397606,1000,10036244.591235999
1,0.0,32,0.04306133894715458,1000,10057277.11561497
1,0.005232558139534884,32,0.04403825895860791,1000,10212151.995683962
1,0.0021377672209026127,32,0.04360665800049901,1000,10339710.556088947
1,0.0026961445133459154,32,0.04269835399463773,1000,9495316.952519992
1,0.000249500998003992,32,0.04396443796576932,1000,10173501.195842981
1,0.0,32,0.04117873799987137,1000,9665404.101789987
1,0.0,32,0.044179429998621345,1000,10158851.934483973
1,0.003388063591347407,32,0.04299526900285855,1000,9651601.554399997
1,0.0,32,0.042711611022241414,1000,9260725.213501021
1,0.0016299918500407497,32,0.04305573698366061,1000,10091388.166980002
1,0.0,32,0.04233486304292455,1000,10219839.632644959
1,0.0,32,0.04111988900694996,1000,9118282.317998994
1,0.0,32,0.04283675301121548,1000,9788682.847359974
1,0.0017271157167530224,32,0.042188132007140666,1000,10161255.081215989
1,0.0030141432877347552,32,0.044229332997929305,1000,10140525.72200296
1,0.0,32,0.043074057961348444,1000,10230139.014800953
1,0.0025967281225655675,32,0.04246934299590066,1000,9963030.359631985
1,0.0,32,0.043701921007595956,1000,10076163.418714015
1,0.005305780508237923,32,0.04280621197540313,1000,9622675.62380701
1,0.0,32,0.04205096699297428,1000,9952075.885395985
1,0.0,32,0.042724172002635896,1000,9655953.90274102
1,0.00024813895781637717,32,0.04203285800758749,1000,10231213.292007975
1,0.0032564450474898234,32,0.04410524101695046,1000,10041284.482471004
1,0.0018036588508116465,32,0.04386606899788603,1000,10110572.755691946
1,0.011100832562442183,32,0.04402274789754301,1000,9995965.797435958
1,0.008363201911589008,32,0.045084462966769934,1000,10481083.063861005
1,0.008072328059412335,32,0.042082914034835994,1000,10144527.828654973
1,0.000859106529209622,32,0.04276646603830159,1000,9870738.725739997
1,0.015156618390030314,32,0.04164562397636473,1000,9496827.823741011
1,0.022781774580335732,32,0.04471921292133629,1000,10282489.157594042
1,0.0,32,0.04341459495481104,1000,10307995.860138092
1,0.0,32,0.04391980997752398,1000,10222029.423868982
1,0.0,32,0.04275640205014497,1000,10246146.723460056
1,0.0005455537370430987,32,0.04297891492024064,1000,10135597.906509995
1,0.0,32,0.0414803969906643,1000,9712643.216204014
1,0.0,32,0.04258936003316194,1000,10234166.698394924
1,0.0054802422843957315,32,0.042956743971444666,1000,9953604.317766964
1,0.010143493320138546,32,0.04466495104134083,1000,10232247.365847928
1,0.0,32,0.04187580698635429,1000,10119565.794717055
1,0.0017199017199017199,35,0.045126334996894,1000,80135341.16434003
1,0.0029433406916850625,35,0.04705492500215769,1000,79640855.93928304
1,0.0,35,0.045321717974729836,1000,78166591.685005
1,0.008655926905506131,35,0.048522881930693984,1000,81562598.08963199
1,0.001949317738791423,35,0.04628516698721796,1000,80494291.5236029
1,0.0010922992900054614,35,0.04691178794018924,1000,81669371.96660112
