tFPTASeps0.4,tFPTASeps0.5,tFPTASeps0.1,n,tFPTASeps0.2,tFPTASeps0.95,errFPTASeps0.7,errH,errFPTASeps0.05,tBB,errFPTASeps0.6,errFPTASeps0.01,tFPTASeps0.8,err,tFPTASeps0.6,tFPTASeps0.05,errFPTASeps0.3,tFPTASeps0.7,tH,errFPTASeps0.2,errFPTASeps0.1,brutOK,tB,tFPTASeps0.99,errFPTASeps0.95,tFPTASeps0.3,errFPTASeps0.99,errFPTASeps0.5,tFPTASeps0.01,errFPTASeps0.4,tDW,errFPTASeps0.9,tDC,errFPTASeps0.8,tFPTASeps0.9
0.15276405682108404,0.15227728590561576,0.16250033538632824,4,0.16276122579256547,0.15141627296624766,0.14814814814814814,0.02356902356902357,0.0,0.04367649199094503,0.0,0.0,0.15113618736869633,True,0.16168027928669207,0.16493819288216752,0.0,0.15155032380032205,0.021154821749232066,0.0,0.0,True,0.05506064752908316,0.1509076638291398,0.14814814814814814,0.16041649556718962,0.14814814814814814,0.026936026936026935,0.16637702612505442,0.026936026936026935,0.13421035781218713,0.14814814814814814,0.15553103291095904,0.14814814814814814,0.1513458423785848
0.11494874707620752,0.11619400470783353,0.11652074942098557,4,0.11507385163451671,0.11599219075207075,0.0,0.0,0.0,0.023049316410346923,0.0,0.0,0.11598963645800672,True,0.11317754317047231,0.11687257285235231,0.0,0.11322003751188384,0.020575769190999856,0.0,0.0,True,0.05439288957916713,0.11568300046972987,0.0,0.11545378825534179,0.0,0.0,0.12519440487393102,0.0,0.09637904014475963,0.0,0.11333983447091568,0.0,0.11370908368335023
0.14425551515374427,0.1464344544316118,0.15078254296738175,4,0.14594484770774876,0.14692275749683467,0.0,0.0,0.0,0.0279888151419727,0.0,0.0,0.14458736403337683,True,0.14445583431179504,0.15462577939054384,0.0,0.14441396667307663,0.021272766670568866,0.0,0.0,True,0.054673522489622914,0.1469541719257367,0.12307692307692308,0.14919622323692483,0.12307692307692308,0.0,0.16134845163453948,0.0,0.129193697740879,0.12307692307692308,0.14729871106279996,0.0,0.14494315725871207
0.16627161948409466,0.1639044567529872,0.17067569074672692,4,0.16409452176509273,0.13881809639893947,0.0,0.0,0.0,0.026542870320291578,0.0,0.0,0.16194233947529968,True,0.13404075649311992,0.16935659339854406,0.0,0.13420240715507534,0.021267639191843827,0.0,0.0,True,0.0551012355250148,0.13793400055894972,0.0,0.13457091233429877,0.0,0.0,0.17583615027726873,0.0,0.14046942977851784,0.0,0.16338722149144075,0.0,0.1382204636712748
0.15688926733636793,0.15719280040038242,0.1572838551162038,4,0.1561857107837197,0.15745568738866325,0.0,0.0,0.0,0.035092339030549244,0.0,0.0,0.15278587692095,True,0.15659310582320554,0.159174912643954,0.0,0.152823195124685,0.021117446225009252,0.0,0.0,True,0.05505462351519735,0.1572484641221435,0.0,0.15785006504858762,0.0,0.0,0.16364217742996354,0.0,0.13257569345625259,0.0,0.1524946227266915,0.0,0.1584248326116675
0.11067762054463333,0.11173512176499142,0.11603550725331582,4,0.11410423381663547,0.11256139283033141,0.07391304347826087,0.0,0.0,0.0359243496167788,0.07391304347826087,0.0,0.11189034622494819,True,0.11210598883912852,0.11766557233065894,0.0,0.11457557418328097,0.020455654627067006,0.0,0.0,True,0.05387256263783354,0.11111096250270462,0.07391304347826087,0.11560571421886616,0.07391304347826087,0.07391304347826087,0.12303504467533824,0.07391304347826087,0.0964453211905205,0.07391304347826087,0.11096422740818479,0.07391304347826087,0.11163788676273428
0.1409132762536943,0.13945384320491516,0.14590187987823608,4,0.14469638790099038,0.13883873021853743,0.0,0.0,0.0,0.02337603886830968,0.0,0.0,0.13869310386613978,True,0.13873830366869525,0.14567703270925728,0.0,0.13898584784163762,0.02124684222328776,0.0,0.0,True,0.05461405503242711,0.12026531608401234,0.0,0.1448845374037282,0.0,0.0,0.15300980990203167,0.0,0.12033227617996554,0.0,0.14034690809622116,0.0,0.13945080172242927
0.1112372135343351,0.11037446857577699,0.12044410414818013,4,0.11856875126679199,0.11010362001591235,0.0,0.0,0.0,0.03590016806225517,0.0,0.0,0.11012846677011053,True,0.11009381328278843,0.12070574585915851,0.0,0.1105388288906007,0.020291467012487654,0.0,0.0,True,0.054006739358757536,0.10995864759163639,0.0,0.11941600612907088,0.0,0.0,0.12591213302748994,0.0,0.09947878140673817,0.0,0.11366762376615776,0.0,0.11020435434713947
0.12714497718344733,0.1257714272580094,0.12821823596937387,4,0.12708412023944035,0.1253832509154813,0.0,0.0,0.0,0.031575108708955926,0.0,0.0,0.12537366597754077,True,0.12541439144576058,0.12819987328255372,0.0,0.12550266192633988,0.021153085330653666,0.0,0.0,True,0.054522284576848636,0.12535337262603682,0.0,0.12724755961547263,0.0,0.0,0.13467721087926723,0.0,0.10567239046410608,0.0,0.12278299473617169,0.0,0.1259310635362524
0.10480374617988934,0.09739634689950581,0.10553104057086435,4,0.10593833695561995,0.09732399509249423,0.0,0.0,0.0,0.044058597847535845,0.0,0.0,0.10503952680744011,True,0.1045871977714145,0.1061272537371265,0.0,0.0972799048569308,0.01986599705445642,0.0,0.0,True,0.053876491610307414,0.09674920514444195,0.0,0.10631479798551373,0.0,0.0,0.11085616921165284,0.0,0.08758322339973752,0.0,0.10101533998971104,0.0,0.1024734814954082
0.10684442803549998,0.09908611176446,0.10875066765302249,4,0.10892291714148249,0.10753087722025438,0.0,0.0,0.0,0.03245239069227421,0.0,0.0,0.10452637694202807,True,0.10714673616623235,0.10983169690257658,0.0,0.10737447586392748,0.01986388192051828,0.0,0.0,True,0.054372233784799676,0.10716339068827085,0.0,0.10883909975406662,0.0,0.0,0.11558352202545152,0.0,0.08949889428634804,0.0,0.10421090257823923,0.0,0.10748715304259729
0.17171770506212664,0.16055481573103408,0.17386213231919329,4,0.17333691986227176,0.16075336483992614,0.09879032258064516,0.0,0.0,0.022516009908084493,0.09879032258064516,0.0,0.16105579501528083,True,0.16083872542465774,0.1756399942491939,0.0,0.160617409507779,0.021762767189617026,0.0,0.0,True,0.05491184039481918,0.16068147770053626,0.09879032258064516,0.16417163562048664,0.09879032258064516,0.09879032258064516,0.1814607495386129,0.04032258064516129,0.1444677880574342,0.09879032258064516,0.16851264360557042,0.09879032258064516,0.1601458551586753
0.12426127726852633,0.1244247581007152,0.1264846295168277,4,0.12548436237185143,0.12282277529907697,0.0,0.0,0.0,0.039683975919563415,0.0,0.0,0.12424802463248798,True,0.12454853097092368,0.12755831090874098,0.0,0.12490569802002524,0.02066444586751664,0.0,0.0,True,0.054272492490484894,0.12209864734499676,0.0,0.1257062765280475,0.0,0.0,0.13260825361902515,0.0,0.10486019127910662,0.0,0.12102633285931921,0.0,0.12485638862113095
0.13560530486030586,0.13384169793181044,0.14703124211384067,4,0.14666091816210347,0.1338075478553288,0.0,0.0,0.0,0.022599286571079798,0.0,0.0,0.1342283613346862,True,0.13374272179684973,0.14842002402055063,0.0,0.14475048110365796,0.021339156320336543,0.0,0.0,True,0.054613356693829725,0.13396164915254669,0.0,0.13556918708125326,0.0,0.0,0.15243057423442183,0.0,0.12200099885113158,0.0,0.14118689742374071,0.0,0.13431990948617928
0.12325684731199354,0.12057121360063033,0.12302108322922994,4,0.12224423875906504,0.12018069998179272,0.0,0.18575063613231552,0.0,0.03317919016030077,0.0,0.0,0.12067099968102671,True,0.12013345183260449,0.125028861640297,0.0,0.12065982597027164,0.020655921888525046,0.0,0.0,True,0.05470059268006679,0.1205647566029656,0.0,0.12360695391629208,0.0,0.0,0.12968334066321752,0.0,0.10190174170509457,0.0,0.11821311216025687,0.0,0.12059591712243357
0.1292944480617456,0.12977687705137478,0.13285813573332364,4,0.13079869259556134,0.13211660431076544,0.0,0.24745762711864408,0.0,0.026858033901569812,0.0,0.0,0.13028169392907143,True,0.12922576672945466,0.1338591177359576,0.0,0.12932061354005803,0.021178142817426405,0.0,0.0,True,0.05431438818770837,0.13226284099989843,0.0,0.13120552035798025,0.0,0.0,0.13916911564818163,0.0,0.11072077662600278,0.0,0.1271455731858753,0.0,0.13229881767192173
0.1511095634661896,0.1489300569531455,0.1524450770477904,4,0.1436377004056945,0.13335997491648757,0.03515625,0.0,0.0,0.03138967394751903,0.03515625,0.0,0.14895208470536556,True,0.13366871797415453,0.15241148668771606,0.03515625,0.13406204505171374,0.021551727903768594,0.0,0.0,True,0.054686212020071956,0.13271282934217177,0.03515625,0.13653332099333443,0.03515625,0.03515625,0.16007446127802222,0.03515625,0.12657242923823414,0.03515625,0.14760051436712981,0.03515625,0.13345525922327853
0.1254740882851543,0.13674842086281502,0.13908876213164553,4,0.12707090077912356,0.12962952548147472,0.05434782608695652,0.016304347826086956,0.0,0.031150712999948867,0.0,0.0,0.1253848760458119,True,0.13672740614635534,0.13877841721129622,0.0,0.12110589620484202,0.02119417539507151,0.016304347826086956,0.0,True,0.0544221078417862,0.12949625306883436,0.05434782608695652,0.1388788406589662,0.05434782608695652,0.0,0.1447258844876157,0.016304347826086956,0.11454671439196071,0.05434782608695652,0.13184734047100752,0.016304347826086956,0.12871695520973023
0.12759910440769318,0.12555944004638397,0.12957460097977977,4,0.129232156619925,0.12510579332855706,0.0,0.0914826498422713,0.0,0.0281644268785081,0.0,0.0,0.12602263643314376,True,0.12743823281735137,0.13094070242149888,0.0,0.1277060770526352,0.020937878017553938,0.0,0.0,True,0.05456050637389466,0.1250687332042107,0.0,0.12960969871424174,0.0,0.0,0.13450893673656963,0.0,0.10803836088349915,0.0,0.12448403344086797,0.0,0.12507037342860305
0.13866089829171388,0.13891914496698898,0.14050579464075935,4,0.13956550210253826,0.12393346671894385,0.0,0.0,0.0,0.02719095221960377,0.0,0.0,0.13283133006871248,True,0.12242466265613342,0.14152093296210777,0.0,0.12316151479786402,0.02128103096020549,0.0,0.0,True,0.05436271885573427,0.1287670823213374,0.0,0.12462988451391722,0.0,0.0,0.14733506991971804,0.0,0.11512961493048889,0.0,0.13483151718141653,0.0,0.12334215464513272
0.11692617849176178,0.11673905486731875,0.11835766850347292,4,0.11817263613001482,0.11685109680079557,0.0,0.0,0.0,0.02743835258612076,0.0,0.0,0.11690472292236886,True,0.11680511998748777,0.12054069948516075,0.0,0.11648491820859791,0.020543631149209964,0.0,0.0,True,0.05421722629891163,0.11643522382219726,0.0,0.11865079608795827,0.0,0.0,0.12630220899055702,0.0,0.09789640104822762,0.0,0.11326652446077289,0.0,0.11679749622230158
0.12770617235784176,0.1277811258031809,0.13725936119994706,4,0.13485029474904647,0.12586410241269552,0.0,0.0,0.0,0.05249383637092835,0.0,0.0,0.12515950657161767,True,0.12543826368402775,0.13764346768502628,0.0,0.12510068415109882,0.020749323990554548,0.0,0.0,True,0.05446612469534742,0.1253259505738617,0.0,0.13467334480940452,0.0,0.0,0.14542396460942414,0.0,0.11187772117944969,0.0,0.13130497960463022,0.0,0.12503608433232247
0.15250783346831376,0.15720332211383703,0.15533923461016394,4,0.15408535440434679,0.15280336044251078,0.0,0.0,0.0,0.03225405696908706,0.0,0.0,0.15297978074376584,True,0.15313668644993428,0.16108559349583354,0.0,0.15292249774067065,0.021638353482611408,0.0,0.0,True,0.054567590823174694,0.15498082092389884,0.0,0.1561566883675902,0.0,0.0,0.16757642399291797,0.0,0.13274956606949312,0.0,0.15522704384003091,0.0,0.15330532551718695
0.1533161568454115,0.15206125317527458,0.1553042802918011,4,0.1542491859625991,0.15101009969504572,0.06,0.0,0.0,0.025917832158163644,0.06,0.0,0.15109479527415806,True,0.150998607690003,0.15592750522027599,0.0,0.15081200006347417,0.021317579633339256,0.0,0.0,True,0.05423558689086792,0.1508603979503655,0.06,0.15254056471942065,0.06,0.06,0.16123062694258095,0.06,0.12783661304658128,0.06,0.14680845404055595,0.06,0.15091350782735025
0.10198275034736286,0.1021855661157969,0.10341555421906684,4,0.10305790585056554,0.10207630658083303,0.0,0.0,0.0,0.044180444112497184,0.0,0.0,0.10154096198351882,True,0.10186366545452215,0.10413995604561635,0.0,0.10008774292797465,0.019715835539065234,0.0,0.0,True,0.0538045537290428,0.10238594626541651,0.0,0.1027287602146801,0.0,0.0,0.10958722276750103,0.0,0.08615261350829913,0.0,0.0996957456565991,0.0,0.1019378113424175
0.125878701241381,0.14036228364250258,0.1320985922994338,4,0.1257987396600203,0.12876768635150324,0.0,0.0,0.0,0.022807800635528785,0.0,0.0,0.12403126040525081,True,0.12437204582699309,0.13299143133985167,0.0,0.12872838514100593,0.021444785891366842,0.0,0.0,True,0.05460038184781943,0.12881472874770367,0.0,0.13039370388036436,0.0,0.0,0.1535707569015202,0.0,0.1223567872290093,0.0,0.14245106526759185,0.0,0.124506895422845
0.1601835262845378,0.16092136819256883,0.1742296872134025,4,0.17139222282444763,0.16122192405724992,0.0,0.0,0.0,0.02286736497597565,0.0,0.0,0.1615747164998793,True,0.16143176551754554,0.175688484810889,0.0,0.17174051331148377,0.021975516198668183,0.0,0.0,True,0.055151547726316405,0.16024445596889053,0.0,0.16166686304832065,0.0,0.0,0.18026821122253067,0.0,0.1438621036976424,0.0,0.16696408408892133,0.0,0.16173880777549554
0.1363291308403189,0.13648414059779024,0.13811944334606893,4,0.1377427633534341,0.12735931548532026,0.09956709956709957,0.36363636363636365,0.0,0.035418314632558894,0.09956709956709957,0.0,0.13582392408054325,True,0.13596471456590464,0.1391687975298493,0.0,0.13660173847994972,0.02110428912807446,0.0,0.0,True,0.05440593166827777,0.12678891500001385,0.09956709956709957,0.13634249227576375,0.09956709956709957,0.09956709956709957,0.142963421317199,0.0,0.1151683892381325,0.09956709956709957,0.13307527736332395,0.09956709956709957,0.13581395251522763
0.13145285323091505,0.13150565030740058,0.13333987070396777,4,0.1334351117527002,0.1314051219899667,0.0,0.0,0.0,0.027137678037177048,0.0,0.0,0.13109283094434016,True,0.115901338684496,0.13562088442015874,0.0,0.11615631650978908,0.020625581211542957,0.0,0.0,True,0.05398641217545327,0.1296017828951684,0.0,0.13331384608223654,0.0,0.0,0.14020132052218082,0.0,0.10991591970309599,0.0,0.1274700549368401,0.0,0.11605516749529618
0.10506004515970573,0.10445129746707826,0.10771624862364175,4,0.10727256999608609,0.10451808988646451,0.0,0.0,0.0,0.048834812199613255,0.0,0.0,0.10465765124315117,True,0.1041466878350027,0.10907899707794814,0.0,0.10442767094764788,0.0196082696951437,0.0,0.0,True,0.05437360912362638,0.1039137556893014,0.0,0.10714523732466158,0.0,0.0,0.11477250699795108,0.0,0.08820295684919258,0.0,0.1015806137898276,0.0,0.10443380584830152
0.12951109512079992,0.12928131521968167,0.1312735249745426,4,0.13101014265891034,0.13038032649420014,0.09235668789808917,0.0,0.0,0.03253802545585542,0.0,0.0,0.1282536131333415,True,0.12947047960649496,0.13270267590467794,0.0,0.12829780605943558,0.021087936656143266,0.0,0.0,True,0.05414898090188928,0.1305400459180421,0.09235668789808917,0.13064771700375885,0.09235668789808917,0.0,0.1361802510885273,0.0,0.10904797566028401,0.09235668789808917,0.12546151782500514,0.09235668789808917,0.12824892023259465
0.16758606396657771,0.16664904467650202,0.1690897844553389,4,0.16745463467463928,0.1640251119349703,0.0,0.0,0.0,0.030967430282202023,0.0,0.0,0.16367180978312137,True,0.1576543035404278,0.17269056672567168,0.0,0.15665019756269857,0.021347305640628117,0.0,0.0,True,0.05522713097514977,0.16415763915670434,0.0,0.1681734581067191,0.0,0.0,0.17743182545031658,0.0,0.13901917920654341,0.0,0.16523173700995625,0.0,0.1576376951007976
0.14539250021953576,0.14483062145005438,0.1475532248676475,4,0.14612017445876946,0.12268982711074772,0.0,0.0,0.0,0.022810538762455937,0.0,0.0,0.14038102873930872,True,0.1445636618552548,0.14823821856697458,0.0,0.12273067041855185,0.021127456710730994,0.0,0.0,True,0.05485265629264522,0.12285892999321162,0.0,0.1466369053289099,0.0,0.0,0.15129725324635798,0.0,0.12268354405123091,0.0,0.14157934709437414,0.0,0.12282734811289082
0.15672268694631167,0.15736181479633335,0.1580114438930905,4,0.15732485610222788,0.1568099556884707,0.05778894472361809,0.0,0.0,0.035082801226603545,0.05778894472361809,0.0,0.15696654936351634,True,0.15678832479677138,0.15856415587957606,0.0,0.1570881879636468,0.021172664919942248,0.0,0.0,True,0.054932005741482735,0.156779142560627,0.05778894472361809,0.15614616513640187,0.05778894472361809,0.05778894472361809,0.16217922624600298,0.0,0.13168992946140162,0.05778894472361809,0.15208008249276733,0.05778894472361809,0.15659805070225655
0.15745576461188596,0.16531637219321108,0.15911903441663725,4,0.15718118812466453,0.15454943314008274,0.0,0.0,0.0,0.045660965704184105,0.0,0.0,0.15489409927475858,True,0.15447037953529874,0.17067269993350315,0.0,0.1548461669128916,0.021375055934680184,0.0,0.0,True,0.05588681782733267,0.1525939308672222,0.0,0.15614211139289633,0.10891089108910891,0.0,0.17625553970837132,0.0,0.1393560040016875,0.0,0.16270007653657298,0.0,0.1540915396092684
0.11696075625960978,0.11764511624467963,0.12045796681496772,4,0.11936051331396055,0.11737124015515574,0.0,0.0,0.0,0.03152667669153357,0.0,0.0,0.11789272853013348,True,0.11844426504377255,0.12172712260529833,0.0,0.11829889282115347,0.020588808398572866,0.0,0.0,True,0.05406289630374709,0.11697973676268432,0.0,0.11904666747838846,0.0,0.0,0.12430371707360859,0.0,0.0983789480224898,0.0,0.11390793535749566,0.0,0.11739302353168571
0.15174358024647283,0.1519324515168441,0.15786764315713026,4,0.15900546730459245,0.15041078754415463,0.0,0.0,0.0,0.03042298391172719,0.0,0.0,0.14868188651100514,True,0.15156938227692499,0.16107255582311003,0.0,0.14921951756172555,0.021283742855696963,0.0,0.0,True,0.05450310238636353,0.14994474268973218,0.14746543778801843,0.15210612863125667,0.14746543778801843,0.0,0.16536291983052476,0.0,0.13141170279536246,0.0,0.15263518010876156,0.0,0.14854925017940576
0.13815409456714647,0.13079305019747886,0.14084184017143403,4,0.1393491452917364,0.12820574026262851,0.0,0.0,0.0,0.03999836254543146,0.0,0.0,0.12999434186663444,True,0.1305118206671981,0.1417606337251882,0.0,0.1329987828722153,0.021051290992354622,0.0,0.0,True,0.05502623833456597,0.1283848580357119,0.0,0.14006696747304445,0.0,0.0,0.1453576069936871,0.0,0.11613383966389046,0.0,0.13463087530315132,0.0,0.13103273244660762
0.1466427170091412,0.14707974796146256,0.14929747629546414,4,0.1502021839654665,0.13130648740960058,0.04330708661417323,0.0,0.0,0.05360326502784324,0.04330708661417323,0.0,0.14654738222354066,True,0.14642064569899121,0.1494377638532656,0.04330708661417323,0.14642858412536425,0.02118286367594794,0.0,0.0,True,0.055066620948178144,0.1316841476944112,0.04330708661417323,0.14666748594727244,0.04330708661417323,0.04330708661417323,0.15289340733707785,0.04330708661417323,0.12408754813667214,0.04330708661417323,0.14212023734795384,0.04330708661417323,0.13112797114483649
0.13946879694208852,0.1379200317589982,0.14093271131694435,4,0.1392365335108287,0.13746688484818959,0.0,0.0,0.0,0.03539081116257431,0.0,0.0,0.14030085111672624,True,0.1381768086969422,0.1416871120997073,0.0021645021645021645,0.13813233106454834,0.021218798260487576,0.0,0.0,True,0.054787652738588585,0.13708902403742176,0.0021645021645021645,0.1371798140539798,0.0021645021645021645,0.0,0.1456939087542299,0.0,0.11652498952984582,0.0021645021645021645,0.1357807124615649,0.0,0.1368810625695228
3.8288264960135927,3.275705120129859,4.379780418132612,10,4.292309418511439,2.643201837597118,0.0,0.0,0.0,0.29800966671813733,0.0,0.0,2.9603740869150688,True,3.368378788940237,5.591242941374601,0.0,3.110501770159517,0.036708904756142025,0.0,0.0,True,3.4604267733753153,2.725124143529913,0.0,4.157159631286433,0.0,0.0,5.728178800928476,0.0,3.6191439083265067,0.0,5.470950982745339,0.0,2.819567780642648
3.265854441048315,3.2202713788580803,5.2820793942664475,10,4.3614897511935045,2.615977925293211,0.0,0.0,0.0,0.17224011802507902,0.0,0.0,2.063494734305626,True,3.126510438050123,5.92299870290869,0.0,3.221211143487064,0.03738580266132804,0.0,0.0,True,3.47515735842402,2.642729822215067,0.0,3.9838728697874974,0.0,0.0,6.619270129879667,0.0,3.297358832773747,0.0,5.957248335908484,0.0,2.59464139363945
3.007614990086662,3.0342660434348616,3.355004488181598,10,3.3845240788857174,2.663519766437444,0.010810810810810811,0.0,0.0,0.26342039757173835,0.010810810810810811,0.0,2.7185560291033597,True,3.1049253348311603,3.4161578636728445,0.010810810810810811,2.5516495226236073,0.03664754314477527,0.010810810810810811,0.0,True,3.4080046966768465,2.4996453307906017,0.010810810810810811,3.2846771911872072,0.010810810810810811,0.010810810810810811,3.5459235365338184,0.010810810810810811,2.3296982389237955,0.010810810810810811,3.383510554774161,0.010810810810810811,2.939656612826563
3.311589430842804,3.109699804770485,3.921634183102321,10,3.7597869081116784,2.474544877338547,0.0,0.0,0.0,0.3460486825460877,0.0,0.0,2.8160425306258756,True,2.907153455349561,4.554280640544308,0.0,2.3373139641326333,0.03669505155224269,0.0,0.0,True,3.469350839055925,2.3484412336972986,0.0,3.3195408860548357,0.0,0.0,5.0113930565710145,0.0,3.039823890383823,0.0,4.5004893250738816,0.0,2.082760340526868
3.8525118075020734,3.5370947915173825,5.427705289752721,10,4.901829638384989,2.5438200412248673,0.0,0.034643570952698204,0.0,0.12826541162962776,0.0,0.0,2.6104111693160976,True,3.273475312947518,6.045739365640983,0.0,3.1900150223989345,0.03802568694853789,0.0,0.0,True,3.4513070422053915,2.2530669730150557,0.0,4.468278589126793,0.0,0.0,6.68933252744859,0.0,2.8609237721322343,0.0,6.216183699455001,0.0,3.0467039384531525
5.632534421580567,5.298674532011303,6.958775833077191,10,5.611561180439987,3.796026310514701,0.003700962250185048,0.0,0.0,0.14531875057953245,0.003700962250185048,0.0,4.059186337752303,True,4.817452088058163,7.525115819619725,0.003700962250185048,4.046949739917267,0.03850271750624264,0.0,0.0,True,3.438932728871923,3.7457992277227175,0.003700962250185048,6.196830772105416,0.003700962250185048,0.003700962250185048,7.966691211667142,0.003700962250185048,2.723225936713692,0.003700962250185048,7.492795737696722,0.003700962250185048,4.100960863963563
2.2567022233064797,3.2303277302752265,5.316659305280556,10,3.92335901679883,1.7785587191767567,0.0,0.0,0.0,0.1783824278304953,0.0,0.0,1.8698565184857452,True,2.865780881470784,6.132327351093802,0.0,2.1952149287093867,0.03840320403040283,0.0,0.0,True,3.439443234689638,1.816219235259462,0.0,3.4145404989222623,0.0,0.0,6.897746052195377,0.0,2.4449434653640303,0.0,6.307845355700078,0.0,2.3078942140944885
