id,gen_size,gen_count,mut,cross,elitism,t_size,time,score,satisfied,n_var,n_clause
0,100,200,0.05,0.7,1,0.01,1.1987955570220947,0.9749139736489452,0.9782945736434109,150,645
1,100,200,0.05,0.7,1,0.060000000000000005,1.1251232624053955,0.9769052097292553,0.9813953488372092,150,645
2,100,200,0.05,0.7,1,0.11000000000000001,1.1070034503936768,0.9765100032019733,0.9813953488372092,150,645
3,100,200,0.05,0.7,1,0.16000000000000003,1.1234984397888184,0.9801126620257817,0.9844961240310077,150,645
4,100,200,0.05,0.7,1,0.21000000000000002,1.1254081726074219,0.9790239792227506,0.9829457364341085,150,645
5,100,200,0.05,0.7,1,0.26,1.1161136627197266,0.981599101075626,0.986046511627907,150,645
6,100,200,0.05,0.7,1,0.31,1.124403953552246,0.9735345753827545,0.9782945736434109,150,645
7,100,200,0.05,0.7,1,0.36,1.1319105625152588,0.9736034178100874,0.9782945736434109,150,645
8,100,200,0.05,0.7,1,0.41,1.141174077987671,0.9785599302681357,0.9829457364341085,150,645
9,100,200,0.05,0.7,1,0.45999999999999996,1.156595230102539,0.9712832679102973,0.9751937984496124,150,645
10,100,200,0.05,0.7,1,0.51,1.1624772548675537,0.9805180674311872,0.9844961240310077,150,645
11,100,200,0.05,0.7,1,0.56,1.1751854419708252,0.9728589471437211,0.9767441860465116,150,645
12,100,200,0.05,0.7,1,0.01,0.8667201995849609,0.9840186459071382,0.9883720930232558,100,430
13,100,200,0.05,0.7,1,0.060000000000000005,0.8750925064086914,0.9851563242719665,0.9883720930232558,100,430
14,100,200,0.05,0.7,1,0.11000000000000001,0.8813245296478271,0.9892866214046763,0.9930232558139535,100,430
15,100,200,0.05,0.7,1,0.16000000000000003,0.8994603157043457,0.9874895021480014,0.9906976744186047,100,430
16,100,200,0.05,0.7,1,0.21000000000000002,0.8899519443511963,0.9865137983300298,0.9906976744186047,100,430
17,100,200,0.05,0.7,1,0.26,0.8978865146636963,0.9915542381546023,0.9953488372093023,100,430
18,100,200,0.05,0.7,1,0.31,0.9017932415008545,0.9869303043076619,0.9906976744186047,100,430
19,100,200,0.05,0.7,1,0.36,0.9154250621795654,0.986926447770832,0.9906976744186047,100,430
20,100,200,0.05,0.7,1,0.41,0.9232947826385498,0.9856769567440066,0.9883720930232558,100,430
21,100,200,0.05,0.7,1,0.45999999999999996,0.9595947265625,0.9894254567305536,0.9930232558139535,100,430
22,100,200,0.05,0.7,1,0.51,0.9521045684814453,0.9871308442228182,0.9906976744186047,100,430
23,100,200,0.05,0.7,1,0.56,0.9416608810424805,0.9844390084216001,0.9883720930232558,100,430
24,100,200,0.05,0.7,1,0.01,1.1870431900024414,0.9709996811282927,0.9747675962815405,175,753
25,100,200,0.05,0.7,1,0.060000000000000005,1.2036736011505127,0.9725237137924841,0.9760956175298805,175,753
26,100,200,0.05,0.7,1,0.11000000000000001,1.2104885578155518,0.9717118462671852,0.9760956175298805,175,753
27,100,200,0.05,0.7,1,0.16000000000000003,1.2091422080993652,0.9742999299948321,0.9787516600265604,175,753
28,100,200,0.05,0.7,1,0.21000000000000002,1.2164306640625,0.9736521622800427,0.9774236387782205,175,753
29,100,200,0.05,0.7,1,0.26,1.2359840869903564,0.9734152717556637,0.9774236387782205,175,753
30,100,200,0.05,0.7,1,0.31,1.2333152294158936,0.975683668270799,0.9800796812749004,175,753
31,100,200,0.05,0.7,1,0.36,1.273252248764038,0.9729736894189571,0.9774236387782205,175,753
32,100,200,0.05,0.7,1,0.41,1.2578351497650146,0.9772605988190751,0.9814077025232404,175,753
33,100,200,0.05,0.7,1,0.45999999999999996,1.2655582427978516,0.9747898103996159,0.9787516600265604,175,753
34,100,200,0.05,0.7,1,0.51,1.2705399990081787,0.9734290712036857,0.9774236387782205,175,753
35,100,200,0.05,0.7,1,0.56,1.2862493991851807,0.9682115054043257,0.9721115537848606,175,753
36,100,200,0.05,0.7,1,0.01,0.7644839286804199,0.9905484042098057,0.9938461538461538,75,325
37,100,200,0.05,0.7,1,0.060000000000000005,0.768498420715332,0.9884254984170445,0.9907692307692307,75,325
38,100,200,0.05,0.7,1,0.11000000000000001,0.7801496982574463,0.9911935655001283,0.9938461538461538,75,325
39,100,200,0.05,0.7,1,0.16000000000000003,0.8057265281677246,0.9883754427996919,0.9907692307692307,75,325
40,100,200,0.05,0.7,1,0.21000000000000002,0.782686710357666,0.9962458286985539,1.0,75,325
41,100,200,0.05,0.7,1,0.26,0.8095893859863281,0.98820859074185,0.9907692307692307,75,325
42,100,200,0.05,0.7,1,0.31,0.8190085887908936,0.9882363994181569,0.9907692307692307,75,325
43,100,200,0.05,0.7,1,0.36,0.8079936504364014,0.9911657568238214,0.9938461538461538,75,325
